Date, Close/Last, Volume, Open, High, Low
02/08/2018, 101.51, 431089, 115.82, 115.82, 101.5
02/07/2018, 114.04, 374874, 117.86, 121.2845, 114
02/06/2018, 118.79, 686659, 104.81, 118.877, 103
02/05/2018, 109.47, 864669, 120.9, 127.809, 109.2101
02/02/2018, 124.76, 553171, 132.85, 132.85, 124.76
02/01/2018, 137.02, 250080, 135, 139.869, 135
01/31/2018, 136.8399, 183817, 135.87, 137.2053, 134.0101
01/30/2018, 133.63, 285322, 134.02, 135.935, 132.66
01/29/2018, 137.52, 227315, 140.25, 140.25, 136.91
01/26/2018, 141.15, 229177, 137.23, 141.15, 136.99
01/25/2018, 135.09, 211782, 138.38, 138.5256, 134.001
01/24/2018, 135.99, 311285, 140, 140.74, 134.41
01/23/2018, 139.23, 217135, 138.46, 139.77, 137.66
01/22/2018, 137.02, 247613, 132.99, 137.02, 132.1704
01/19/2018, 133.14, 179628, 133.49, 133.95, 131.16
01/18/2018, 132.63, 174334, 131.64, 133.61, 131.5
01/17/2018, 131.96, 156272, 128.17, 132.2499, 127.1744
01/16/2018, 126.27, 247618, 130.1, 131.3199, 125.2202
01/12/2018, 127.74, 153980, 125.48, 128.21, 124.575
01/11/2018, 125.8, 124797, 124.86, 125.8, 124
01/10/2018, 123.985, 164901, 123.4, 124.14, 122.4
01/09/2018, 125.38, 175737, 127.44, 127.44, 124.76
01/08/2018, 126.47, 159686, 125.24, 127.06, 124.72
01/05/2018, 125.13, 192500, 123.2, 125.33, 122.37
01/04/2018, 121.25, 143192, 120.63, 122.082, 120.0524
01/03/2018, 119.2, 169140, 117.08, 119.53, 116.795
01/02/2018, 116.34, 146445, 113.7, 116.42, 113
12/29/2017, 112.17, 150616, 114.3, 114.34, 112.1187
12/28/2017, 114.16, 69150, 114.46, 115.26, 113.66
12/27/2017, 113.75, 82616, 113.2, 114.2265, 113.2
12/26/2017, 113.36, 106668, 113.2, 113.67, 112.0091
12/22/2017, 115.68, 68226, 115.42, 115.8442, 114.7201
12/21/2017, 116.03, 78055, 116.95, 117.8, 115.67
12/20/2017, 116.75, 136536, 118.26, 118.373, 115.049
12/19/2017, 116.75, 162257, 118.35, 118.4286, 115.88
12/18/2017, 119.1, 247395, 118.51, 119.45, 118.053
12/15/2017, 116.11, 192117, 113.1, 116.4097, 112.39
12/14/2017, 112.19, 111187, 113.36, 114.07, 112.12
12/13/2017, 112.68, 140905, 113.37, 114.2, 112.35
12/12/2017, 112.44, 79356, 112.54, 113.71, 111.19
12/11/2017, 112.62, 174685, 109.88, 112.68, 109.88
12/08/2017, 109.94, 129389, 110.65, 111.3563, 109.1
12/07/2017, 108.33, 175173, 106.53, 108.9112, 106.53
12/06/2017, 106.38, 125914, 103.02, 107.049, 102.43
12/05/2017, 104.41, 209979, 103.81, 107.99, 102.01
12/04/2017, 104.34, 300450, 111.65, 111.65, 104
12/01/2017, 109.71, 293854, 109.28, 111.28, 104.74
11/30/2017, 111.32, 230555, 110.09, 112.1728, 108.7501
11/29/2017, 108.57, 498849, 115.86, 115.86, 106.24
11/28/2017, 116.1301, 126953, 115.77, 116.55, 114.35
11/27/2017, 115.19, 104036, 114.93, 115.6, 113.95
11/24/2017, 115.15, 61232, 113.88, 115.319, 113.8747
11/22/2017, 113.44, 77542, 114.32, 114.32, 112.8
11/21/2017, 113.855, 126530, 112.06, 114.09, 111.8047
11/20/2017, 110.49, 106603, 109.77, 110.6843, 109.77
11/17/2017, 109.39, 105216, 111.1, 111.11, 109.03
11/16/2017, 111.2648, 146804, 109.04, 112.08, 109.04
11/15/2017, 106.94, 120254, 107.79, 108.23, 106
11/14/2017, 109.42, 111922, 109, 109.98, 107.641
11/13/2017, 110.16, 89216, 108.96, 110.51, 108.27
11/10/2017, 110.24, 66485, 109.87, 110.496, 109.09
11/09/2017, 110.45, 271029, 110.3, 110.879, 106.9968
11/08/2017, 113.01, 108782, 111.1, 113.041, 110.3388
11/07/2017, 111.19, 144336, 111.32, 111.45, 109.921
11/06/2017, 110.94, 168760, 110.31, 111.15, 109.86
11/03/2017, 110.32, 165752, 109.77, 110.539, 107.59
11/02/2017, 107.86, 171230, 107.46, 108.02, 105.3284
11/01/2017, 107.63, 216554, 109.04, 109.3799, 106
10/31/2017, 107.73, 162493, 107.71, 108.24, 106.253
10/30/2017, 106.47, 170088, 105.71, 107.3, 105.1
10/27/2017, 105.36, 249095, 102.33, 106.31, 102.1
10/26/2017, 97.66, 168729, 98.01, 98.84, 97.66
10/25/2017, 96.7, 140241, 97.5, 98.2528, 94.52
10/24/2017, 98.02, 91730, 97.58, 98.48, 96.95
10/23/2017, 97.29, 121296, 99.39, 99.39, 96.9567
10/20/2017, 98.49, 96045, 98.54, 99.049, 98.0335
10/19/2017, 96.69, 139509, 96.07, 97, 94.801
10/18/2017, 97.58, 67701, 97.81, 97.98, 96.8
10/17/2017, 96.82, 83493, 96.91, 96.91, 96.011
10/16/2017, 96.94, 136583, 96.67, 97, 95.96
10/13/2017, 95.92, 94566, 95.7, 96.3821, 95.65
10/12/2017, 94.65, 84020, 94.94, 95.88, 94.253
10/11/2017, 95.3, 83235, 94.05, 95.3164, 94.05
10/10/2017, 94.24, 128805, 95.39, 95.39, 92.921
10/09/2017, 94.024, 113624, 93.97, 94.649, 93.5901
10/06/2017, 93.39, 68356, 92, 93.45, 92
10/05/2017, 92.85, 83305, 91.19, 93, 91.1362
10/04/2017, 90.29, 87317, 89.96, 90.6914, 88.981
10/03/2017, 90.61, 84908, 90, 90.71, 90
10/02/2017, 89.89, 140256, 90.23, 90.7984, 88.78
09/29/2017, 89.58, 139427, 88.14, 89.7255, 87.9
09/28/2017, 87.87, 84599, 87.34, 87.88, 86.3
09/27/2017, 87.38, 185351, 85.99, 88.258, 85.78
09/26/2017, 84.82, 110414, 85.39, 85.95, 84.2
09/25/2017, 84.13, 236767, 86.21, 86.2718, 82.9385
09/22/2017, 87.26, 56021, 86.08, 87.46, 86.02
09/21/2017, 87.04, 121935, 88.42, 88.42, 86.2
09/20/2017, 88.54, 196500, 89.48, 89.5, 86.75
09/19/2017, 89.73, 61121, 88.86, 90.1, 88.2
09/18/2017, 88.27, 143537, 88.53, 89.36, 87.4794
09/15/2017, 88.15, 216317, 87, 88.4, 86.508
09/14/2017, 87.13, 133937, 87.45, 88.3268, 86.5975
09/13/2017, 87.99, 73845, 88.09, 88.14, 87.02
09/12/2017, 88.48, 151867, 88.56, 88.9197, 87.3
09/11/2017, 87.74, 163035, 86.24, 88.05, 86.2293
09/08/2017, 84.25, 143532, 86.02, 86.1963, 84.11
09/07/2017, 86.36, 101815, 86.22, 86.9648, 85.532
09/06/2017, 85.58, 108902, 86.33, 86.55, 84.5
09/05/2017, 85.4, 222947, 87.02, 87.39, 83.6
09/01/2017, 87.8, 142090, 88.66, 88.8, 87.438
08/31/2017, 87.91, 155792, 87.1, 88.3615, 86.7756
08/30/2017, 86.29, 206901, 84.79, 86.589, 84.4101
08/29/2017, 84.62, 183488, 82.02, 84.8636, 81.24
08/28/2017, 83.69, 146540, 83.71, 83.94, 82.8896
08/25/2017, 82.96, 268217, 84.06, 84.635, 82.55
08/24/2017, 83.09, 270697, 84.25, 84.28, 81.86
08/23/2017, 83.51, 120973, 82.66, 84, 82.51
08/22/2017, 83.93, 151225, 81.69, 84.1, 81.6001
08/21/2017, 80.49, 105181, 80.61, 80.8, 78.86
08/18/2017, 80.5, 166148, 80.99, 82.1645, 79.7
08/17/2017, 80.8, 211637, 84.66, 84.975, 80.8
08/16/2017, 85.79, 149234, 85.69, 86.73, 84.9101
08/15/2017, 85.26, 93078, 85.29, 85.62, 84.35
08/14/2017, 84.64, 167349, 83.31, 84.99, 83.0176
08/11/2017, 80.9, 142722, 79.51, 81.56, 79.43
08/10/2017, 79.3, 263726, 83.15, 83.15, 79.105
08/09/2017, 84.3, 90979, 82.78, 84.339, 82.51
08/08/2017, 84.22, 89296, 84.35, 86.2931, 83.6772
08/07/2017, 84.63, 68173, 83.62, 84.71, 83.56
08/04/2017, 83.27, 51675, 83.2, 83.91, 82.735
08/03/2017, 82.59, 79506, 83.5, 83.5, 81.89
08/02/2017, 83.4396, 138997, 84.82, 85, 81.8296
08/01/2017, 82.57, 91530, 82.34, 82.67, 81.75
07/31/2017, 81.57, 73242, 83.11, 83.36, 81.06
07/28/2017, 82.52, 114567, 81.55, 83.0298, 81.4147
07/27/2017, 82.86, 348589, 85.38, 85.86, 79.5996
07/26/2017, 83.86, 94502, 84, 84.5589, 83.08
07/25/2017, 82.97, 89742, 82.92, 83.3, 81.83
07/24/2017, 83.48, 97129, 82.67, 83.55, 82.1636
07/21/2017, 82.7192, 123369, 82.07, 82.7948, 81.709
07/20/2017, 83.2, 139387, 83.41, 83.41, 81.97
07/19/2017, 82.52, 109497, 81.74, 82.83, 81.5
07/18/2017, 81.38, 107270, 80.19, 81.38, 79.1646
07/17/2017, 80.35, 157389, 80.63, 80.925, 79.8426
07/14/2017, 80.16, 136709, 79.21, 80.4599, 78.85
07/13/2017, 78.19, 209451, 78, 79, 77.58
07/12/2017, 77.77, 177641, 76.8, 77.93, 76.31
07/11/2017, 74.99, 94601, 74.41, 75.1574, 73.36
07/10/2017, 74.33, 143693, 72.85, 74.87, 72.5
07/07/2017, 72.73, 115001, 71.16, 73.4436, 71.16
07/06/2017, 70.43, 182379, 70.67, 71.5, 69.95
07/05/2017, 72.32, 150605, 70.75, 72.75, 70.38
07/03/2017, 70.31, 133599, 73.16, 73.16, 70.05
06/30/2017, 71.89, 182001, 72.67, 73.2099, 71.6
06/29/2017, 72.05, 375548, 74.98, 74.98, 70.3399
06/28/2017, 76.07, 187005, 74.04, 76.3, 72.8
06/27/2017, 73.39, 201825, 76.01, 76.3, 73.39
06/26/2017, 77.12, 106480, 79.18, 80.131, 76.95
06/23/2017, 78.34, 170576, 76.81, 78.9701, 76.18
06/22/2017, 77.03, 89200, 77.6, 77.77, 76.35
06/21/2017, 76.93, 66348, 76.42, 77.05, 75.83
06/20/2017, 75.79, 110573, 77.5, 77.58, 75.73
06/19/2017, 77.53, 193804, 76.67, 77.73, 75.98
06/16/2017, 74.14, 143129, 74.6, 74.72, 73.41
06/15/2017, 74.69, 214798, 73.16, 75, 72.2068
06/14/2017, 75.74, 190408, 77.6, 77.6499, 73.85
06/13/2017, 76.78, 186126, 76.92, 77.54, 75.26
06/12/2017, 75.18, 430626, 74.15, 75.56, 71.43
06/09/2017, 76.55, 528692, 83.25, 83.532, 72.48
06/08/2017, 82.84, 114445, 82.77, 82.9499, 81.62
06/07/2017, 82.16, 105831, 82.16, 82.664, 80.92
06/06/2017, 81.55, 89623, 81.7, 82.7, 81.23
06/05/2017, 81.96, 80790, 81.66, 82.54, 81.4094
06/02/2017, 81.67, 111448, 80.14, 81.733, 79.74
06/01/2017, 79.48, 91776, 79.42, 79.62, 78.2
05/31/2017, 78.95, 126090, 80.07, 80.3299, 78.233
05/30/2017, 79.43, 83782, 78.1, 79.5985, 78.1
05/26/2017, 78.55, 99012, 78.62, 78.64, 77.85
05/25/2017, 78.62, 110906, 77.72, 79, 77.1601
05/24/2017, 76.75, 65160, 76.67, 76.8587, 76.1101
05/23/2017, 75.9, 102230, 76.48, 76.58, 75.3501
05/22/2017, 75.67, 110745, 74.16, 75.859, 74.16
05/19/2017, 73.83, 151742, 73.89, 74.53, 73.27
05/18/2017, 72.72, 234298, 70.9, 73.43, 70.31
05/17/2017, 71.23, 404000, 75.65, 76, 71.19
05/16/2017, 77.65, 85658, 77.09, 77.65, 76.4
05/15/2017, 76.52, 95780, 75.8, 76.58, 75.55
05/12/2017, 75.46, 67220, 74.86, 75.46, 74.8548
05/11/2017, 74.85, 137415, 74.68, 74.88, 73.53
05/10/2017, 75.1, 74606, 74.54, 75.24, 74.05
05/09/2017, 74.23, 146154, 74.4, 74.8, 73.83
05/08/2017, 73.98, 110335, 73.3, 74.0799, 72.85
05/05/2017, 73.08, 54406, 72.71, 73.08, 72.06
05/04/2017, 72.24, 73953, 72.3, 72.53, 71.55
05/03/2017, 72.3, 131673, 72.03, 72.69, 71.4556
05/02/2017, 72.75, 121131, 72.9, 73.1599, 72.1013
05/01/2017, 72.31, 207555, 71.21, 72.61, 71.21
04/28/2017, 70.76, 181667, 71.33, 71.33, 70.31
04/27/2017, 70.41, 144670, 70.18, 70.41, 69.74
04/26/2017, 69.45, 164610, 69.83, 70.05, 69.3
04/25/2017, 69.67, 169464, 69.44, 70.03, 69.13
04/24/2017, 68.56, 262745, 68.36, 68.68, 67.96
04/21/2017, 66.25, 144693, 66.64, 66.9, 65.906
04/20/2017, 66.53, 182382, 65.39, 66.94, 65.14
04/19/2017, 64.85, 85366, 65.54, 66, 64.56
04/18/2017, 65.02, 83962, 64.51, 65.4299, 64.3001
04/17/2017, 65.09, 136825, 63.84, 65.16, 63.84
04/13/2017, 63.46, 167242, 63.91, 65.1422, 63.46
04/12/2017, 64.21, 61206, 64.57, 64.97, 63.795
04/11/2017, 64.89, 163224, 65.36, 65.44, 63.23
04/10/2017, 65.64, 58477, 66.07, 66.5, 65.26
04/07/2017, 66, 70553, 65.93, 66.5, 65.33
04/06/2017, 66.06, 106133, 66.68, 66.68, 65.6
04/05/2017, 66.2, 122508, 67.04, 68.3902, 65.9001
04/04/2017, 66.83, 72669, 66.09, 66.89, 65.875
04/03/2017, 66.75, 154410, 67.22, 67.42, 65.56
03/31/2017, 66.95, 93454, 66.94, 67.6, 66.75
03/30/2017, 67.26, 83517, 66.83, 67.5404, 66.7466
03/29/2017, 66.95, 99775, 66.52, 67.0673, 66.13
03/28/2017, 66.52, 127674, 65.22, 67.07, 64.8201
03/27/2017, 65.27, 129060, 63.71, 65.5944, 63.39
03/24/2017, 65.27, 194418, 65.94, 66.4199, 64.59
03/23/2017, 65.19, 109160, 65.52, 65.89, 64.8
03/22/2017, 65.77, 139572, 64.54, 65.95, 64.21
03/21/2017, 64.59, 237039, 68.03, 68.4099, 64.38
03/20/2017, 67.37, 130495, 67.34, 67.88, 66.8801
03/17/2017, 67.2, 93823, 67.72, 67.864, 67.16
03/16/2017, 67.08, 85288, 67.68, 67.68, 66.64
03/15/2017, 66.66, 98817, 65.76, 67, 65.11
03/14/2017, 65.35, 91906, 65.54, 65.72, 64.73
03/13/2017, 65.95, 70169, 65.67, 66.03, 65.5
03/10/2017, 65.65, 129615, 65.57, 66.07, 64.93
03/09/2017, 64.62, 132340, 64.64, 64.9245, 63.71
03/08/2017, 64.69, 84995, 64.74, 65.28, 64.45
03/07/2017, 64.5265, 129744, 64.63, 65.27, 63.8112
03/06/2017, 64.47, 122720, 64.01, 64.8, 63.71
03/03/2017, 64.67, 113803, 64.3, 64.78, 63.83
03/02/2017, 64.5, 101286, 65.71, 65.71, 64.3
03/01/2017, 65.71, 265420, 64, 65.94, 63.83
02/28/2017, 63.11, 148617, 63.88, 63.88, 62.768
02/27/2017, 63.92, 125098, 64.01, 64.01, 63.55
02/24/2017, 64.0901, 155842, 62.48, 64.11, 62.31
02/23/2017, 63.61, 133811, 64.05, 64.05, 62.8153
02/22/2017, 63.75, 98627, 63.14, 63.8007, 62.9001
02/21/2017, 63.48, 214444, 63.23, 63.53, 62.69
02/17/2017, 62.39, 177263, 61.58, 62.42, 61.33
02/16/2017, 61.96, 155512, 61.62, 62.3306, 61.4412
02/15/2017, 61.47, 173107, 60.85, 61.5666, 60.57
02/14/2017, 60.84, 203908, 60.29, 60.84, 59.58
02/13/2017, 60.19, 197235, 59.77, 60.46, 59.77
02/10/2017, 59.37, 61577, 59.45, 59.6784, 58.9
02/09/2017, 59.01, 75568, 58.71, 59.35, 58.495
02/08/2017, 58.39, 138369, 58.1, 58.67, 57.605
02/07/2017, 58.05, 204257, 57.78, 58.29, 57.69
02/06/2017, 57.35, 119799, 57.1, 57.41, 56.78
02/03/2017, 57.25, 155920, 57, 57.5, 56.88
02/02/2017, 56.21, 142480, 55.99, 56.55, 55.41
02/01/2017, 56.4, 163848, 56.86, 57.033, 55.67
01/31/2017, 55.37, 147381, 55.48, 55.76, 54.64
01/30/2017, 56.23, 220929, 56.78, 56.78, 55.43
01/27/2017, 57.62, 97433, 57.59, 57.9, 57.28
01/26/2017, 57.04, 206146, 57.46, 57.46, 56.51
01/25/2017, 57.34, 200689, 56.87, 57.4, 56.5501
01/24/2017, 55.82, 111313, 54.71, 56.05, 54.68
01/23/2017, 54.67, 151212, 54.6, 54.81, 53.67
01/20/2017, 54.52, 110399, 54.18, 54.8531, 54.1222
01/19/2017, 53.57, 71632, 53.86, 54.41, 53.3766
01/18/2017, 53.93, 83898, 53.77, 54.09, 53.49
01/17/2017, 53.53, 105970, 53.45, 53.9089, 53.1053
01/13/2017, 54.02, 96286, 53.71, 54.345, 53.71
01/12/2017, 53.76, 143477, 53.43, 53.77, 52.097
01/11/2017, 53.94, 135538, 53.06, 53.9995, 52.8
01/10/2017, 53.21, 172631, 53.18, 53.85, 52.7
01/09/2017, 53.32, 81047, 53.28, 53.75, 53.25
01/06/2017, 53.16, 156393, 52.15, 53.47, 51.7428
01/05/2017, 52.12, 88020, 51.95, 52.5, 51.58
01/04/2017, 51.84, 90305, 51.43, 52.1, 51.43
01/03/2017, 51.38, 219868, 50.75, 51.84, 50.51
12/30/2016, 49.94, 168925, 51.52, 51.52, 49.57
12/29/2016, 51.26, 78566, 51.2, 51.62, 50.88
12/28/2016, 51.31, 144490, 53.35, 53.35, 51.2
12/27/2016, 52.62, 92738, 52.2, 53.3558, 52.2
12/23/2016, 51.94, 40740, 51.59, 52.06, 51.43
12/22/2016, 51.87, 83880, 52.18, 52.25, 51.425
12/21/2016, 52.24, 96374, 52.44, 52.44, 51.956
12/20/2016, 52.52, 108192, 52.44, 52.8, 52.1988
12/19/2016, 51.99, 136942, 51.54, 52.45, 50.9
12/16/2016, 50.96, 125603, 52.15, 52.4178, 50.7096
12/15/2016, 51.94, 175588, 51.48, 52.82, 51.3
12/14/2016, 51.37, 233440, 51.81, 52.6, 51.04
12/13/2016, 51.82, 246088, 50.47, 52.56, 50.47
12/12/2016, 50.04, 134698, 49.8, 50.29, 49.5401
12/09/2016, 50.4, 136829, 49.62, 50.4052, 49.62
12/08/2016, 49.48, 214055, 49, 50, 48.8299
12/07/2016, 48.95, 313782, 46.16, 49.1, 46.16
12/06/2016, 46.35, 104920, 46.18, 46.56, 45.72
12/05/2016, 45.93, 149670, 45.86, 46.2698, 44.94
12/02/2016, 44.64, 137634, 44.49, 45.0099, 43.7155
12/01/2016, 44.18, 326182, 47.12, 47.12, 43.82
11/30/2016, 47.12, 138022, 49.13, 49.13, 47.12
11/29/2016, 48.91, 122475, 48.78, 49.5799, 48.3301
11/28/2016, 48.8, 121974, 48.47, 49.38, 48.3901
11/25/2016, 48.6, 23830, 48.48, 48.66, 48.1
11/23/2016, 48.04, 182311, 47.85, 48.33, 47.58
11/22/2016, 48.68, 79716, 48.59, 48.86, 48.37
11/21/2016, 48.22, 173400, 47.07, 48.32, 47.07
11/18/2016, 46.8, 92971, 47.45, 47.54, 46.53
11/17/2016, 47, 129014, 46.2, 47.02, 46
11/16/2016, 46.09, 170394, 44.39, 46.11, 44.39
11/15/2016, 44.87, 201696, 43.86, 45.25, 43.8594
11/14/2016, 43.01, 219036, 45.22, 45.22, 42.4
11/11/2016, 45.18, 188212, 44.17, 45.2911, 44.09
11/10/2016, 44.61, 368432, 47.52, 47.73, 42.72
11/09/2016, 46.89, 318913, 44.65, 47.13, 44.3
11/08/2016, 47.13, 118139, 46.04, 47.66, 46.02
11/07/2016, 46.43, 180621, 45.14, 46.45, 45.14
11/04/2016, 43.59, 88620, 43.85, 44.6399, 43.35
11/03/2016, 44.05, 106626, 44.96, 45.06, 43.83
11/02/2016, 45.2, 104987, 46.08, 46.39, 44.85
11/01/2016, 46.08, 95687, 47.48, 47.6567, 45.136
10/31/2016, 47.31, 21000, 47.66, 47.87, 47.31
10/28/2016, 47.29, 89533, 47.39, 48.76, 47.16
10/27/2016, 47.45, 35904, 48.37, 48.37, 47.34
10/26/2016, 47.8, 60861, 47.97, 48.4154, 47.25
10/25/2016, 48.56, 33860, 49.25, 49.25, 48.3483
10/24/2016, 49.04, 128356, 48.31, 49.18, 48.31
10/21/2016, 47.6, 123694, 47.72, 47.72, 47.25
10/20/2016, 47.31, 43882, 47.62, 47.646, 46.63
10/19/2016, 47.89, 27890, 47.61, 48.0675, 47.46
10/18/2016, 47.81, 57045, 48.11, 48.3015, 47.5509
10/17/2016, 46.96, 23200, 47.15, 47.4099, 46.86
10/14/2016, 47.29, 44055, 47.28, 48.175, 47.2
10/13/2016, 46.76, 76068, 46.66, 47.099, 45.52
10/12/2016, 47.6, 38894, 47.59, 48, 46.8
10/11/2016, 47.45, 117612, 49.05, 49.09, 46.83
10/10/2016, 49.02, 43573, 48.8, 49.35, 48.74
10/07/2016, 48.05, 37666, 48.58, 48.8, 47.4
10/06/2016, 48.44, 29877, 48.06, 48.5599, 47.64
10/05/2016, 48.11, 40933, 48.15, 48.41, 47.93
10/04/2016, 47.62, 85060, 48.56, 48.81, 47.1398
10/03/2016, 48.08, 31197, 48.17, 48.47, 47.81
09/30/2016, 48.52, 49778, 48.195, 48.96, 48.0564
09/29/2016, 47.9, 70674, 48.61, 48.85, 47.45
09/28/2016, 48.72, 44740, 48.48, 48.72, 47.85
09/27/2016, 48.4, 55775, 46.96, 48.465, 46.73
09/26/2016, 46.87, 44686, 47.06, 47.28, 46.7
09/23/2016, 47.83, 75975, 48.16, 48.71, 47.54
09/22/2016, 49, 83039, 48.83, 49.21, 48.71
09/21/2016, 48.12, 102055, 47.18, 48.2321, 46.61
09/20/2016, 46.58, 49823, 46.98, 47.379, 46.441
09/19/2016, 46.62, 43217, 47.31, 47.9243, 46.396
09/16/2016, 46.98, 60448, 47.55, 47.55, 46.33
09/15/2016, 47.59, 135152, 45.5, 47.76, 45.45
09/14/2016, 45.34, 166180, 44.888, 46.08, 44.77
09/13/2016, 44.62, 103430, 45.2, 45.54, 44.08
09/12/2016, 45.71, 170973, 42.63, 45.89, 42.61
09/09/2016, 43.48, 177102, 45.82, 46.12, 43.47
09/08/2016, 46.9, 72180, 47.54, 47.54, 46.54
09/07/2016, 47.99, 85638, 47.83, 48.0299, 47.36
09/06/2016, 47.7, 70910, 47.17, 47.7, 46.98
09/02/2016, 46.99, 59241, 47.03, 47.4, 46.43
09/01/2016, 46.41, 53407, 45.95, 46.505, 45.441
08/31/2016, 46.08, 30362, 45.99, 46.232, 45.54
08/30/2016, 46.205, 57407, 46.35, 46.695, 45.7847
08/29/2016, 46.62, 39158, 46.65, 46.8959, 46.22
08/26/2016, 46.14, 88065, 46.03, 47.18, 45.46
08/25/2016, 46.07, 39241, 45.5, 46.26, 45.3901
08/24/2016, 45.87, 42897, 46.39, 46.58, 45.5
08/23/2016, 46.54, 73738, 46.5, 46.92, 46.5
08/22/2016, 46.04, 37921, 45.92, 46.255, 45.37
08/19/2016, 46.1, 25123, 45.75, 46.2, 45.3301
08/18/2016, 45.97, 51355, 45.95, 46.17, 45.5733
08/17/2016, 46.03, 54723, 46.11, 46.11, 45.23
08/16/2016, 46.09, 79390, 46.63, 46.709, 46.07
08/15/2016, 47, 68885, 46.5, 47.33, 46.5
08/12/2016, 46.41, 49680, 46.36, 46.53, 46.14
08/11/2016, 46.62, 59092, 46.52, 46.91, 46.36
08/10/2016, 46.09, 76919, 46.56, 46.56, 45.9139
08/09/2016, 46.5, 102282, 46.47, 46.85, 46.26
08/08/2016, 46.26, 61238, 46.44, 46.5544, 45.95
08/05/2016, 46.2, 98609, 45.44, 46.31, 45
08/04/2016, 44.88, 157241, 44.3, 45.01, 44.19
08/03/2016, 44.2, 77261, 43.58, 44.2, 43.58
08/02/2016, 43.77, 103941, 44.54, 44.785, 43.1501
08/01/2016, 44.79, 97403, 44.58, 45.079, 44.37
07/29/2016, 44.5, 120844, 44.65, 44.859, 44.18
07/28/2016, 44.19, 182195, 44.25, 44.44, 43.56
07/27/2016, 43.89, 167506, 44.28, 44.5399, 43.42
07/26/2016, 42.94, 99801, 42.81, 43.3068, 42.34
07/25/2016, 42.63, 47186, 42.596, 42.8, 42.27
07/22/2016, 42.81, 93395, 42, 42.81, 41.7522
07/21/2016, 42.1, 109929, 42.76, 42.9247, 41.79
07/20/2016, 42.76, 183387, 41.93, 42.978, 41.93
07/19/2016, 41.22, 60311, 41.17, 41.41, 41
07/18/2016, 41.4, 126260, 40.68, 41.53, 40.68
07/15/2016, 40.64, 96166, 41, 41.12, 40.28
07/14/2016, 40.78, 123685, 40.63, 40.9899, 40.4001
07/13/2016, 39.95, 90079, 40.14, 40.3101, 39.9
07/12/2016, 39.91, 201854, 39.54, 40.06, 39.4377
07/11/2016, 38.96, 159300, 38.61, 39.211, 38.61
07/08/2016, 38.32, 372631, 37.12, 38.36, 37.0899
07/07/2016, 36.5501, 198361, 36.49, 37.1, 36.21
07/06/2016, 36.54, 177436, 35.53, 36.59, 35.13
07/05/2016, 35.9, 110219, 36.24, 36.24, 35.55
07/01/2016, 36.7133, 207912, 36.41, 36.98, 36.3501
06/30/2016, 36.45, 141995, 35.53, 36.45, 35.3
06/29/2016, 35.29, 120884, 34.44, 35.4, 34.4099
06/28/2016, 33.67, 225274, 32.92, 33.69, 32.76
06/27/2016, 31.93, 243037, 33.28, 33.28, 31.48
06/24/2016, 33.93, 447346, 34.15, 36.094, 33.66
06/23/2016, 38.3699, 199801, 37.4, 38.3716, 37.15
06/22/2016, 36.78, 162233, 37.4, 37.6, 36.71
06/21/2016, 37.17, 135836, 36.64, 37.4079, 36.64
06/20/2016, 36.48, 176770, 37.09, 37.36, 36.46
06/17/2016, 35.92, 110354, 36.57, 36.57, 35.5
06/16/2016, 36.79, 96296, 35.92, 36.86, 35.352
06/15/2016, 36.56, 110089, 37.05, 37.13, 36.4
06/14/2016, 36.72, 140087, 36.28, 36.93, 35.99
06/13/2016, 36.59, 184192, 37.04, 37.41, 36.51
06/10/2016, 37.73, 106557, 37.67, 38.1375, 37.42
06/09/2016, 38.74, 82848, 38.24, 38.81, 38.04
06/08/2016, 38.69, 102034, 38.48, 38.85, 38.26
06/07/2016, 38.41, 72774, 38.34, 38.7199, 38.34
06/06/2016, 38.02, 50935, 37.91, 38.36, 37.876
06/03/2016, 37.65, 66621, 37.88, 38, 37.185
06/02/2016, 38.02, 64523, 38.09, 38.09, 37.1311
06/01/2016, 38.16, 102167, 37.95, 38.44, 37.92
05/31/2016, 38.4667, 118985, 38.51, 38.57, 37.77
05/27/2016, 38.31, 125040, 37.57, 38.31, 37.57
05/26/2016, 37.6943, 93921, 37.46, 37.85, 37.1393
05/25/2016, 37.43, 199367, 37.12, 37.6605, 36.8898
05/24/2016, 36.64, 263538, 35.16, 36.74, 35.16
05/23/2016, 34.59, 55208, 34.89, 35.1899, 34.55
05/20/2016, 34.72, 152899, 34.23, 35.06, 34.13
05/19/2016, 33.68, 101857, 33.94, 34.031, 32.99
05/18/2016, 34.28, 117356, 33.65, 34.96, 33.65
05/17/2016, 34.01, 111011, 34.96, 35.21, 33.74
05/16/2016, 34.95, 71283, 33.9, 35.27, 33.75
05/13/2016, 33.7, 85107, 33.93, 34.6, 33.55
05/12/2016, 34.1, 129754, 34.67, 34.67, 33.41
05/11/2016, 34.37, 87339, 34.77, 35.39, 34.35
05/10/2016, 35.04, 126815, 34.25, 35.08, 33.96
05/09/2016, 33.6901, 94727, 33.89, 34.2299, 33.69
05/06/2016, 33.72, 98353, 32.42, 33.7477, 32.42
05/05/2016, 33.02, 107649, 33.25, 33.5, 32.83
05/04/2016, 33.03, 113331, 32.78, 33.27, 32.71
05/03/2016, 33.37, 77361, 33.62, 33.7475, 32.98
